"geneName" "repeatClass" "repeatName" "SRR5962198" "SRR5962199" "SRR5962200" "SRR5962201" "SRR5962202" "SRR5962203" "SRR5962204" "SRR5962205" "SRR5962206" "SRR5962207" "SRR5962208" "SRR5962209" "SRR5962210" "SRR5962211" "SRR5962212" "SRR5962213" "SRR5962214" "SRR5962215" "SRR5962216" "SRR5962217" "SRR5962218" "SRR5962219" "SRR5962220" "SRR5962221" "SRR5962222" "SRR5962223" "SRR5962224" "SRR5962225" "SRR5962226" "SRR5962227" "SRR5962228" "SRR5962229" "SRR5962230" "SRR5962231" "SRR5962232" "SRR5962233" "SRR5962234" "SRR5962235" "SRR5962236" "SRR5962237" "SRR5962238" "SRR5962239" "SRR5962240" "SRR5962241"
"930" "RP5-1061H20.5" "LINE" "L1PB3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"931" "ARNTL2-AS1" "LINE" "L1PB4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 6 0 0 6 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0
"932" "IGHV1-18" "LINE" "L1PB4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 8 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"933" "LINC00851" "LINE" "L1PB4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"934" "RN7SL864P" "LINE" "L1PB4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"935" "RNA5SP283" "LINE" "L1PB4" 0 0 0 2 4 0 0 0 0 0 4 2 0 0 0 0 0 0 0 6 0 2 0 0 2 2 0 0 4 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0
"936" "SLC39A9" "LINE" "L1PB4" 68 72 160 168 96 96 540 88 52 24 48 40 6 44 60 156 178 164 80 96 108 272 4 96 156 100 276 1066 396 336 104 72 168 48 424 108 212 108 188 388 204 228 102 144
"937" "CYP2C58P" "LINE" "L1PBa" 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"938" "RP11-137L10.5" "LINE" "L1PBa" 0 0 4 2 8 2 6 0 0 0 0 2 0 0 0 22 6 10 2 0 6 6 0 0 2 4 6 10 2 0 0 0 4 0 0 2 4 0 6 6 10 8 8 4
"939" "CTD-2117L12.3" "LINE" "L1PREC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"940" "PRSS46" "LINE" "L1PREC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"941" "RNA5SP359" "LINE" "L1PREC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"942" "RP11-669N7.3" "LINE" "L1PREC2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"943" "AC006128.2" "LINE" "L2" 8 0 10 24 10 12 38 14 8 2 24 10 0 16 4 40 32 34 26 16 12 22 2 16 18 18 22 0 24 18 20 26 6 4 14 8 40 24 40 60 48 24 2 10
"944" "AC008622.1" "LINE" "L2" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"945" "AC015691.13" "LINE" "L2" 0 6 18 6 6 0 30 6 0 6 0 6 0 0 0 24 6 30 6 12 36 24 0 6 0 0 12 46 24 32 12 32 30 6 18 12 12 12 48 26 6 18 10 12
"946" "AC241377.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"947" "ACTG1P12" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"948" "AF064858.8" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"949" "AL121588.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"950" "AL445204.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"951" "ANAPC1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2
"952" "C8orf87" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"953" "CDY2A" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"954" "CTD-2033A16.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"955" "CTD-2117L12.3" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"956" "EPAS1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
"957" "FBXO28" "LINE" "L2" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"958" "GRIK2" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"959" "HBP1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"960" "KDF1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2
"961" "L3MBTL2" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"962" "MAML1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"963" "MARCH8" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"964" "MAST2" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"965" "MCMBP" "LINE" "L2" 10 6 18 32 10 14 74 12 0 2 18 2 0 6 28 30 28 30 36 22 18 22 0 10 16 34 46 82 36 34 18 18 20 6 38 6 30 2 36 26 50 54 26 20
"966" "MIR4696" "LINE" "L2" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"967" "MIR501" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"968" "MIS18A-AS1" "LINE" "L2" 0 0 6 0 4 0 12 0 0 0 4 2 0 2 0 4 8 8 4 0 2 4 0 2 4 8 4 12 4 6 2 10 10 4 2 6 0 2 4 24 14 0 0 12
"969" "MRPL49" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"970" "MSRB3" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"971" "OR5M14P" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"972" "OSBPL9P3" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"973" "PDHB" "LINE" "L2" 0 0 0 0 6 0 0 0 2 0 0 0 0 0 2 2 0 0 0 0 4 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"974" "PFAS" "LINE" "L2" 0 0 0 2 0 0 2 0 2 0 0 0 0 0 0 0 2 2 0 0 4 2 0 0 0 2 0 0 2 2 0 2 0 2 2 0 0 0 10 2 0 0 0 0
"975" "PON3" "LINE" "L2" 0 0 0 0 8 0 6 2 0 0 2 0 0 8 0 4 0 4 0 0 40 0 0 0 0 0 2 2 6 0 0 0 0 2 0 4 0 0 0 0 12 0 0 4
"976" "PPIAP25" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"977" "PRMT3" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"978" "RAB11FIP5" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"979" "RNA5SP239" "LINE" "L2" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
"980" "RNA5SP278" "LINE" "L2" 16 20 12 16 4 16 70 12 12 12 24 12 4 18 0 36 26 24 12 0 36 56 0 16 26 28 28 46 4 36 8 10 24 4 44 8 12 12 28 46 36 42 34 4
"981" "RNA5SP67" "LINE" "L2" 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 2 0 2 2 0 0 0 0 0 0 2 0 0 0
"982" "RNASE10" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4
"983" "RNU6-1166P" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 2 2 0 0 0 0 2 0 0 0 4 0 0 2 0 0 0 0 2 0 0 0 0 6 0 0 0
"984" "RP1-63G5.7" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"985" "RP11-128M1.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"986" "RP11-156K23.3" "LINE" "L2" 0 0 4 8 10 10 34 2 4 4 10 6 0 2 2 20 8 10 32 0 14 10 0 2 4 0 20 24 16 14 12 8 12 0 2 12 8 12 22 12 20 30 18 4
"987" "RP11-319C21.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"988" "RP11-333E13.2" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"989" "RP11-358H9.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 6
"990" "RP11-455J15.1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"991" "RP4-811H24.9" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"992" "RPL10P1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"993" "SMC1A" "LINE" "L2" 0 0 4 4 4 0 8 0 0 0 0 8 0 0 0 12 0 0 4 8 0 0 0 0 0 4 4 20 8 4 0 4 4 0 0 8 16 0 0 12 16 0 0 8
"994" "SNORA25" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"995" "SNORD61" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"996" "snoU13" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"997" "TAF9P2" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"998" "TMEM212-IT1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"999" "TPRX1" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"1000" "TRIM63" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0
"1001" "TRIM68" "LINE" "L2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1002" "VAV3-AS1" "LINE" "L2" 2 0 6 2 2 4 60 6 0 0 2 4 6 0 6 16 12 8 12 0 16 12 0 0 10 2 4 30 42 18 14 2 6 6 18 4 0 4 26 24 8 20 4 18
"1003" "PPIAP25" "LINE" "L2-1_AMi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1004" "CTD-2267D19.4" "LINE" "L2-2_Mam" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1005" "AC009973.1" "LINE" "L2-3_Crp" 0 2 6 2 16 2 28 2 0 0 8 10 0 4 8 30 16 12 2 0 6 2 2 10 8 12 10 8 34 18 2 14 6 4 6 14 14 6 0 20 14 38 0 12
"1006" "CTD-2033A16.1" "LINE" "L2-3_Crp" 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 6 4 0 0 2 4 0 0 0 0 0 0 0 0 2 0 0 0 4 0
"1007" "GUCA2B" "LINE" "L2-3_Crp" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1008" "ABI1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1009" "AC004019.10" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0
"1010" "AC004906.3" "LINE" "L2a" 0 0 0 0 6 0 12 0 0 0 0 0 0 0 6 0 0 2 0 0 8 0 0 0 6 6 12 62 2 0 12 0 0 0 0 12 0 0 8 30 6 20 7 0
"1011" "AC005288.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1012" "AC006050.2" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1013" "AC007327.6" "LINE" "L2a" 22 8 0 2 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0
"1014" "AC007358.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1015" "AC008622.1" "LINE" "L2a" 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1016" "AC009302.4" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1017" "AC015691.13" "LINE" "L2a" 0 2 6 2 2 0 10 2 0 2 0 2 0 0 0 8 2 10 2 4 12 8 0 2 0 0 4 16 8 12 4 10 10 2 6 4 4 4 16 8 2 6 2 4
"1018" "AC090150.1" "LINE" "L2a" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"1019" "AC092017.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"1020" "AC092484.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1021" "AC100756.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"1022" "AC104655.2" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1023" "AC108713.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1024" "ACA59" "LINE" "L2a" 300 204 516 1100 244 516 1068 288 140 180 84 332 168 172 116 200 680 1408 592 1436 776 788 12 64 120 56 204 348 380 488 12 148 128 36 484 184 112 72 212 300 168 380 188 288
"1025" "AL159140.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 6 0 0 0 6 0 0 0
"1026" "AL353147.1" "LINE" "L2a" 2 0 0 4 2 0 2 0 0 0 8 0 0 0 0 6 2 0 4 0 0 2 0 10 0 0 4 0 12 2 0 0 2 0 8 0 0 2 0 4 0 0 2 0
"1027" "AL513487.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1028" "AP001439.2" "LINE" "L2a" 150 48 188 208 174 66 1464 258 114 60 204 174 174 96 94 770 724 474 296 334 606 486 6 252 90 356 310 304 520 714 258 462 228 258 864 282 284 60 330 536 650 432 306 128
"1029" "AP006216.10" "LINE" "L2a" 8 8 16 20 8 8 40 0 12 12 20 4 0 4 16 64 48 24 4 8 32 28 8 12 8 0 12 52 36 60 8 8 36 12 68 0 20 4 48 24 56 20 20 8
"1030" "AP1S3" "LINE" "L2a" 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 6 6 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
"1031" "AURKC" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1032" "BCAM" "LINE" "L2a" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 2 0
"1033" "BGLT3" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1034" "BRI3BP" "LINE" "L2a" 4 0 16 28 32 8 32 0 20 12 8 8 4 0 4 8 36 28 28 16 64 52 0 12 16 8 44 40 20 20 4 32 24 0 16 24 20 16 24 64 12 4 32 0
"1035" "C19orf45" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 2 2
"1036" "C6orf118" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1037" "CCDC142" "LINE" "L2a" 0 0 8 0 8 8 24 8 4 0 12 12 8 0 0 20 16 20 16 6 40 8 0 8 20 0 32 56 28 36 0 12 20 12 20 4 4 4 32 24 22 20 28 4
"1038" "CCDC167" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1039" "CCDC27" "LINE" "L2a" 4 0 20 22 4 16 56 8 8 0 24 0 12 8 16 32 76 32 20 48 32 8 0 4 2 8 0 60 16 38 12 0 0 8 0 0 16 20 20 40 80 20 24 0
"1040" "CDC42EP2" "LINE" "L2a" 0 0 4 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0
"1041" "CHM" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1042" "CICP16" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 4 0 0 0 0 0 0
"1043" "CICP19" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1044" "CTA-223H9.9" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1045" "CTB-1H10.1" "LINE" "L2a" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1046" "CTB-70G10.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1047" "CTD-2017C7.3" "LINE" "L2a" 12 16 0 0 0 0 0 0 6 0 0 0 2 28 0 0 118 0 0 0 0 0 2 0 0 0 58 0 48 100 0 0 0 8 0 0 0 0 34 0 0 0 0 0
"1048" "CTD-2023J5.1" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1049" "CTD-2267D19.4" "LINE" "L2a" 0 0 0 0 0 4 2 0 0 2 0 4 0 0 2 0 4 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 4 2 0
"1050" "DYSF" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1051" "EIF4ENIF1" "LINE" "L2a" 6 0 2 0 2 0 0 2 4 0 8 2 0 0 4 2 0 4 10 8 8 4 0 8 12 4 18 18 8 8 4 0 20 2 4 4 6 2 8 0 22 2 20 14
"1052" "EMP2" "LINE" "L2a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
